Feature_1,Feature_2,Target
44.89503572008041,88.45836658122543,0
24.90250041552959,90.04258600727135,0
21.434045434059662,78.52792485842303,0
34.834567668033664,111.28997105244285,0
23.37921829890645,109.64517628429633,0
49.80118914530921,67.1867348736489,0
43.096364896070256,88.61716571889076,0
56.263355865324144,76.25577405410328,0
41.50017052198453,82.66060292567626,0
48.18200389778192,75.32302946643769,0
50.24106164909859,83.25811957828459,0
37.53800742749036,101.34502137466508,0
48.16787212663321,85.2310741874629,0
46.78488489880721,97.17947433307134,0
18.134673534929444,89.56078589513356,0
39.15488495139801,89.36499542384021,0
23.409427472540262,100.90152474290738,0
29.33143579964453,75.3755026997697,0
25.09981481221227,71.56134424199371,0
37.033386776180016,96.10235248190239,0
26.414258551223877,73.31974236111859,0
37.36177467710141,97.9445172972855,0
33.8039251874765,98.74906733469354,0
36.66004006608716,84.34066102949225,0
29.33734869121873,73.92672537999613,0
30.680173126835417,101.8064974880367,0
35.92288872727329,94.80236857399238,0
38.65643583393337,92.254647928773,0
24.791846049089337,84.97938472951027,0
32.9588526615233,91.97323650021767,0
53.16871425631319,97.16368245667333,0
40.3684631126834,88.71656150768383,0
5.849823028058488,88.63177595740997,0
34.20375864820204,109.0580577100167,0
29.46373523776369,69.56322401167051,0
56.74862878601428,101.91110148685874,0
25.080626818541294,87.35723361203269,0
46.633726949216715,85.20864330166492,0
38.33315395781737,99.30175807465722,0
21.55712705965911,87.61397967093274,0
20.771833591613234,77.14778071185381,0
32.41986619240751,94.0847312121526,0
40.14315038357321,91.00546436938383,0
33.557114034897225,87.94504528353055,0
25.038406832560057,85.39578064825444,0
25.84574007923429,92.84257275843613,0
19.389908616939373,82.65279817496314,0
36.506726138972454,70.2487021339288,0
2.1280637550223354,84.50950751322341,0
35.84085703110838,91.84409534541187,0
37.09688092569112,80.80487212718162,0
45.75683330175715,79.98217964697946,0
40.06823473072328,84.47557817387327,0
31.359191975913,100.9617522489153,0
31.804047919165203,86.67975435813891,0
25.671809533056628,78.24489942185514,0
41.784403604104625,76.10681774561223,0
24.807999165782704,66.29466862613931,0
40.75115840334033,91.71628398230037,0
21.70071322924027,75.63713155506727,0
33.09312090317603,85.22125982584505,0
25.97350237061172,94.49630831129808,0
19.206271141958375,77.58270614553534,0
9.455865224385393,88.00193572709401,0
12.5118001900429,92.36145219669417,0
50.32147848471025,82.65270619613156,0
41.47315455693298,95.89286623485893,0
19.053034441792413,74.2427242744055,0
28.758325724414753,88.03164929286504,0
20.776820991503953,99.63918433319361,0
28.091426700093173,94.23014660091847,0
42.23670390678459,93.18433213290203,0
28.392159502671703,76.11164831028357,0
30.20262760996481,75.63491137318572,0
31.67153835415759,106.84667512083917,0
41.48530701404948,88.27683167474305,0
44.18842766246511,98.16466420513818,0
39.95697486364509,93.79238638141582,0
26.48964856600093,80.70949437287216,0
21.11262732879862,85.9724852875615,0
45.50874140131437,76.1820989001615,0
26.20044446784448,75.592033470638,0
28.336591279146678,69.66370272889426,0
34.51456301717463,93.08600106370567,0
32.310009105951934,90.6565788947384,0
42.27923166051039,64.9708538142784,0
33.847490789504704,86.986030887208,0
53.35596761813446,83.0761740407014,0
12.611236335505852,84.94456674767125,0
41.75049332355807,84.68140695880402,0
26.48115410756406,80.16433701077175,0
39.91418408154985,83.91229249264846,0
36.44756262644414,87.79273719169913,0
34.86778058373325,82.69422061772,0
32.84550229453046,82.74934792365266,0
31.207376583798826,92.3403780628141,0
27.60804309528893,94.37272856405806,0
20.7198692509335,87.7292366217184,0
24.940124229066576,81.58636254083248,0
24.33452655065941,102.62124096624966,0
36.47357274361927,97.45428097563253,0
38.483942969968034,96.43962566331862,0
25.65109246121183,80.44887837496739,0
19.712110689801918,90.53205915102357,0
46.78857744547779,81.33542824538607,0
10.785986040687789,77.78320495382934,0
28.00083434911862,86.60033867166977,0
14.838185367293418,69.19099994729574,0
45.429751552078514,109.56832547265267,0
49.77173139785118,109.4794986896482,0
49.82605679269987,91.48526434170806,0
29.27562087352745,69.35030346329906,0
33.23200218687712,104.59449944377833,0
27.355744107591168,93.0710420530104,0
30.630930144386756,80.4304620999742,0
34.76552770103052,86.32666651514025,0
36.40261230789849,83.71495982004689,0
54.48873686394883,85.46540252956669,0
22.683401003787573,76.6542605209526,0
31.60020549549009,99.04938210629327,0
43.20809986765412,85.90554498115522,0
44.235989383072024,87.03028089159804,0
19.659983457853844,67.43885231133649,0
44.55720637117462,92.30831792419205,0
29.911660382732713,80.57155663953223,0
43.06280836649971,110.78062518548,0
22.42096904894081,93.40159782759433,0
44.90283607053217,72.02501421267424,0
40.11682725355144,85.63182412206643,0
44.737893542946836,100.97993897222196,0
32.12608605102691,83.61172635370644,0
26.799783207032398,74.12959846509936,0
38.88934040985675,77.66177790069942,0
37.630530019027674,102.61026817982022,0
31.54507560034825,71.7546413752199,0
10.441261222819493,93.8488486731937,0
27.74243385685223,91.46937384821196,0
46.43465276314792,106.99519461328099,0
23.522573427985574,96.65156775535458,0
29.564894134563474,74.91269921499597,0
23.638558394641358,97.3094846071455,0
31.566376370290925,94.49758416950456,0
32.823417834937935,85.951951845265,0
12.507849322157993,79.18269413972536,0
36.83016692777769,89.71285845970165,0
31.900385151830353,84.39411958191556,0
26.699591138430765,100.63384443537846,0
43.43000098356376,92.35494676112806,0
48.166145755560436,54.37932147464578,0
22.32994507373382,90.42310438500813,0
27.14886548640567,82.9191870286589,0
42.47704283441106,98.49414852772425,0
37.89130506108441,75.12638017675641,0
8.198959924805667,74.46246146435679,0
37.859697464914596,73.70998435889112,0
43.248191387681786,99.24064930782785,0
29.85027746644265,92.19439808490081,0
33.1294745477735,82.49036279976781,0
21.518699722610794,80.6623271331685,0
29.562855787641933,82.8549719226877,0
31.61209572283705,63.88370011396678,0
33.86550534636968,99.95007231889136,0
19.059652796047274,92.48582065513222,0
18.485692910630178,100.46063761699544,0
41.786726701097294,72.47618385732636,0
24.979046135660713,70.88943723781678,0
39.8899271945866,68.37853397117799,0
28.868084051214254,30.868685675145215,1
36.974033584395805,42.35690270605375,1
23.04894591973278,37.371456272309885,1
27.77391241817499,34.711551860518725,1
18.377301689360756,40.407774268783065,1
33.39361366429552,28.3354378226475,1
38.22742455495981,32.50861260511011,1
21.161286070903387,29.044750830602485,1
29.385589633681903,49.135712524862626,1
47.094965421297076,5.517598784429478,1
31.5827179624036,30.550948308222,1
42.281514936610925,53.33684412411915,1
35.519379556022095,32.71599494882048,1
29.864228318901947,33.65040448769985,1
45.327310362980334,53.76208263831758,1
49.975796092931546,41.01102045821196,1
32.40387201307124,29.3024962339417,1
39.519944806128926,35.51931443286465,1
54.98792726041622,44.57621354529844,1
23.98272630803659,18.201248966660394,1
39.59640181927583,59.47066648392943,1
42.442774028713536,32.346201766720284,1
37.14329933308622,35.947784733857056,1
40.91605404574672,35.75468365475258,1
40.48460214369599,53.71492271973411,1
39.60564339135732,30.40766823373024,1
30.68894987097831,37.44245657824966,1
25.749989214390684,24.474116386061652,1
32.23103818453813,28.64384982418504,1
34.00216801342581,20.238353400009057,1
23.926501025787836,41.68582950734896,1
40.39068434255136,33.16903627956935,1
26.106267410802843,24.9626082917466,1
49.47338995070894,27.2757201949897,1
19.013576617039085,27.45764046759672,1
27.656674146142723,40.02836209561658,1
40.64205372559437,31.94354109252983,1
39.262802891406174,59.36717047088431,1
34.31791983148822,29.61835414598976,1
38.34688899781631,33.83247450410958,1
45.43159106608819,21.433069966270732,1
67.52433829160387,41.5487394655037,1
28.533237917922214,43.672122314567375,1
54.09715344469194,33.168387770711846,1
40.587291146537915,14.760862294754427,1
41.87259399464506,43.929877508922566,1
23.259284280186655,42.52288328004384,1
32.91085585817207,29.626735255340005,1
26.331238414071393,8.27867351009488,1
46.61651179196105,38.10619790349521,1
18.80712250535463,40.39579643619497,1
52.01371986751371,40.52468369752354,1
32.36782698201396,36.91268407920473,1
41.03555839640296,47.3940528549817,1
33.02143397035963,35.50421099730288,1
38.833553485537756,44.43785997343212,1
32.050305777146946,63.07844191810599,1
58.43563859521761,20.205181548757565,1
41.619599464951634,29.95972758706868,1
19.093490534968335,26.27447613178018,1
52.37770845797958,33.71484558539643,1
18.32164727169141,57.21646055862893,1
30.535221936835434,43.40934734759961,1
19.935347627666218,34.889075706215685,1
39.77393300548506,34.98270117720813,1
29.870750020228936,30.44283770625112,1
38.857998148821856,60.41497614245694,1
25.6503918269754,27.861676677562986,1
41.49599281172923,35.26973068885993,1
31.51896787832086,23.507839883687854,1
43.515307786619026,28.72689708675827,1
32.83140866729927,53.82688582544088,1
42.70451455039829,37.600346190052846,1
15.932603867011773,46.85986946080681,1
42.295241061194005,39.748601248644455,1
31.490893082769585,36.96921566698479,1
15.74629169467196,54.759853625223855,1
20.702352776874537,45.550682730058284,1
17.531163866681563,29.582638017368602,1
29.510857340382746,29.36269979953644,1
38.86652129832145,40.961580284686846,1
48.8876428763701,29.20160219186143,1
35.90141630230297,20.031086601295865,1
49.16103346098255,40.42906082945024,1
53.004706267252146,44.976971005730476,1
34.423351772297416,27.54826116978727,1
22.588584327343327,34.7136604706224,1
26.383960218906218,32.627102754581834,1
43.157827836716365,35.128164159050165,1
33.96486235700751,43.77137519010704,1
39.91935202860125,35.24437474136353,1
13.16554313835299,32.3296802173216,1
31.487237144749763,52.654380665072864,1
52.59978532727076,41.61508258838057,1
35.98051143083651,28.23836317333518,1
19.64649824233055,28.39323381415544,1
48.88286288284044,30.677406506768506,1
49.0653257245233,49.375081161688,1
21.604683177685637,40.348998592746966,1
28.138846594364793,44.42545272103975,1
29.076635388725,32.86218035177423,1
39.51329517757228,28.93819841316392,1
44.86960327936928,53.982349281354026,1
47.6569856699712,45.34534557112567,1
36.662222080423014,43.31854155565642,1
41.61201725329533,52.28271266741075,1
44.32412763352231,28.532715404682598,1
30.495904921377807,36.698651743766675,1
35.51700117988054,23.167667034578006,1
43.57858038053623,40.1236438585169,1
28.03937299750273,46.16451343548009,1
31.356063486659725,48.34554341737943,1
29.715838729069915,5.5310810199538905,1
23.63109588478321,42.52361632699618,1
37.94733193264334,28.829276140906224,1
43.5608853093564,38.97726418896522,1
35.08197915101399,36.58440555689795,1
42.204395740801225,42.162495222190415,1
12.9306751188369,33.929263541854844,1
17.580449697107202,55.08395819934868,1
50.27539479167789,32.917781823609694,1
40.93886764813277,24.401610977897477,1
44.32528021236351,55.445679614017195,1
38.414441291884344,9.79001159339959,1
21.201240161646847,44.1803368626428,1
43.93365237288586,56.58562978318043,1
36.244627538332026,39.96844680193275,1
18.895172105455654,45.62559447653225,1
47.93489948777536,22.425601555143086,1
37.216179868786085,37.0890874603193,1
49.93967429008106,62.880920694091685,1
36.22830726939629,36.60227885901739,1
43.027807713502035,51.331869963627476,1
18.76150828057866,41.88972531062726,1
24.890241052544223,42.410503897363135,1
37.35652820881592,24.766944170559626,1
27.193195570206292,35.87293431834622,1
18.58095062798228,34.2451983209622,1
47.801482350218,28.5623314888536,1
44.82325106032831,14.880994049375644,1
52.60046364894383,54.180026150004714,1
34.319441580071626,43.52293826740099,1
35.69879329229098,28.56139697169138,1
22.13222868286712,31.12441660659964,1
57.7311992393808,30.76293336639508,1
35.949327376087005,46.435299835504594,1
34.14962124710088,40.32301137910831,1
30.951325406439363,55.5965970146296,1
25.075112672044863,36.613352049240405,1
35.44383824466549,46.18491091852225,1
30.05531205487137,31.137890108079574,1
62.26353927374366,22.85222952259751,1
49.29523190352333,52.32803695495727,1
25.560644287826975,38.94548760077561,1
41.771006333155555,51.19779535585099,1
24.347023768743377,47.999809960863416,1
45.06319507247443,29.41248672168684,1
38.55260021713987,42.37010141221888,1
39.86440070037254,35.28413073743545,1
28.742397649542816,13.70770740899106,1
30.032499690012322,54.246856527388545,1
41.17671718845359,38.28029656090594,1
37.11593831751916,26.70229116789294,1
36.117519401956535,48.98570482574953,1
43.110082409862336,28.2448814490794,1
12.20999532126777,42.6387988970059,1
35.198935706268216,51.001487425732975,1
32.29701418824215,30.930134628646442,1
20.651169868825715,30.481668576303754,1
43.876409386048074,24.14640751277641,1
24.37191049021072,24.638714963979943,1
37.32870662659673,18.218248315940915,1
28.122308277493815,49.30624658675819,1
32.964246887924865,17.878804824552436,1
18.510257595554872,29.6246786676617,1
35.22599961173016,48.97146894071027,1
53.509754608030015,47.030426209785894,1
20.599580342031505,30.59380084283789,1
38.49445768261272,43.679314063485,1
35.67875431083974,25.56555553638036,1
25.09419990587973,33.08210568688805,1
49.22068826343472,36.012732773746485,1
35.34352356698093,28.128443269488983,1
30.8170944531768,40.95107270261269,1
14.982815124098645,22.088008419938745,1
39.714572262069844,36.66359927124465,1
26.337545504372837,46.09425187688187,1
41.8749894974334,41.03181262749612,1
10.960066951980032,44.31754405337676,1
56.25359956251604,53.40167730830497,1
22.337763205383624,32.685676615900356,1
18.359927417513834,27.21433040974227,1
17.375113932129107,46.861987130597825,1
21.61882416755794,40.541449193223336,1
41.48976896931523,33.00245661279967,1
13.744221351393117,38.01423243796866,1
31.188039235788725,30.68527258801086,1
35.7759948707584,21.56143747262819,1
44.04628942462739,50.00611062231325,1
31.03946285096387,33.19105242816782,1
27.8250364924018,21.727410313298858,1
33.23809691613642,36.755366891968286,1
46.31918440983695,29.369697560470946,1
37.670369889337444,40.41222552743276,1
42.247545499291746,50.50744966477489,1
42.192230015673665,28.68269910389997,1
40.43942390279912,39.71607927413484,1
31.83437616548528,29.086141632277855,1
34.4258705222029,40.54376320321344,1
27.731160758766233,43.59115126039102,1
16.15407455827922,23.3696318221415,1
27.14878264717434,44.885528233895116,1
51.22441609724498,52.42055639230357,1
52.49253319622491,27.78754682013484,1
46.225541278189084,38.037500077650016,1
47.108322022776825,40.35622501229085,1
36.984065585296285,42.36169550656427,1
50.66599847159884,65.9149613901657,1
34.94992841957483,36.99524432102628,1
38.6413247134034,25.63076917528683,1
30.38977700799422,37.863579010536895,1
38.9510047531804,34.432945675174786,1
36.54047772679665,45.26914083446804,1
32.06681152738127,37.49264672239108,1
34.79486152164246,40.32040414628512,1
20.346764636645588,36.59003745341112,1
16.682208097622944,36.46093624565057,1
50.72059942997559,22.15612134930233,1
17.324607699715006,29.026838492234827,1
36.961795438701344,33.75484630755802,1
54.5073583535132,42.19522427562546,1
30.642989021361725,44.46052223403155,1
34.513477524506136,29.374809010700446,1
42.22535610386754,36.364631214640085,1
20.8733676825457,39.72485233464119,1
46.13974974291728,39.3194564623568,1
43.212857374112126,32.16509581084155,1
4.362023774651079,39.66534683050975,1
44.77594264731155,27.734132349394375,1
20.209253967439487,33.304851682911405,1
29.587786158460712,43.55952704220648,1
36.60861707218081,30.12087257253005,1
33.15904165892119,43.983783119654426,1
44.14520713082456,49.63200063140256,1
34.05329966766115,21.905653096150566,1
42.05741985572354,13.715449777139286,1
55.88580131399522,35.214563269828346,1
39.64694025431359,52.5080593518337,1
35.57056225494141,65.05097497604558,1
42.08105988675002,47.836842211423836,1
37.83684803456939,19.36052091210736,1
39.352835777671764,22.79072310356437,1
35.6569830447387,23.299683011852547,1
25.46501706026903,31.97632534392404,1
37.0933209910434,56.41343439130572,1
24.91108669513076,26.720162662601734,1
46.60473182714732,52.23356689260501,1
35.721791871241905,39.01692089928172,1
31.932788310854537,34.06157867659967,1
38.57972164053746,34.14520916946919,1
35.5130936604931,8.50891034497371,1
16.43579490121646,56.84765790211819,1
29.252977965663543,57.776340540876575,1
33.04363661446036,45.03355457820946,1
31.958950811465584,28.738596513082747,1
47.960828530534414,41.053788062102285,1
34.160673394637236,46.73769693779631,1
34.86636017589011,45.99861508828048,1
37.24739799068027,37.861903568829845,1
34.59498416875843,26.53200155885168,1
34.6040834868498,37.21082371748944,1
35.78546132341688,20.892486928689657,1
51.60057704230183,29.8596302602401,1
31.13922715362037,26.90074841827519,1
45.76838881207965,44.936437040837006,1
50.94288531168737,21.814516238827704,1
32.14707726553978,26.942687344574942,1
36.51046877957979,45.688881156771984,1
34.547954758794816,39.62299654698442,1
28.308095044631074,33.896506113807575,1
30.218569344142765,35.420747619342585,1
40.63651409628118,21.944756169070775,1
28.264637901258638,16.71375649245121,1
40.812990395077655,32.13824208734977,1
32.27481265433067,29.361700614047763,1
33.038347232680174,51.66903996522285,1
37.60697205444132,41.77608557105003,1
39.49668292834512,48.458282184055975,1
30.470478064235092,34.34930549655753,1
43.89885183279649,43.382687030307245,1
21.04119237468735,44.111891584440585,1
32.51872021195392,26.174631783972828,1
19.890288563701898,50.108078686182836,1
32.079252791219496,42.49552884121732,1
29.65465581615333,39.99363058511263,1
43.23221696811373,26.00350751298733,1
25.262916185482542,25.177243364630243,1
19.388487897289128,37.794508235537194,1
21.74904329048523,37.47829644090866,1
31.720834778429445,47.39930427566544,1
19.590196549137318,52.574464635616195,1
47.35543031122554,34.05905110401131,1
31.101678264389683,39.0982762207115,1
49.1415281355141,29.518979883415952,1
35.71517162772161,57.93864397848451,1
20.606968878875946,26.19165036142673,1
32.547756756261016,42.21662367058503,1
50.16597550186578,32.84232459939813,1
28.896620845807682,53.55058385730032,1
33.4376547506292,47.724892615806546,1
45.347982726550455,40.7105098391626,1
9.817659396561398,47.36878585690269,1
44.778889230933956,51.46770201513972,1
29.247876251415978,55.21999553136907,1
24.36829688079016,40.68302440115283,1
46.21054409475827,34.05974572297904,1
45.68080148122545,45.747384389161155,1
19.47956062181765,44.57885615799436,1
30.445411164694324,40.63178540204991,1
36.924087641263746,42.026371288218776,1
10.236130245563958,30.304243554802557,1
28.888605617613972,48.86130903881689,1
38.725328784772266,44.95020807527095,1
58.33954815872171,27.093262338539382,1
21.386669982883813,67.53916502445128,1
26.892173894578626,40.20690441114483,1
58.5645623050165,62.69901782849143,1
17.949376995069425,47.65588775104842,1
34.76642634198867,46.442485438457695,1
42.628662394129414,39.63613296190338,1
36.64957634281395,41.78950859907862,1
34.52133387536789,34.894162723427684,1
29.71898720234361,18.87380111548919,1
26.78318624844992,52.93255626886618,1
22.74076521192607,33.24986926536864,1
22.237890426752447,38.23615830709128,1
38.24485826724929,37.16139919475416,1
33.341411558944,24.6402819233843,1
35.675108803789,60.9971016492253,1
41.78191498001384,43.23913871604009,1
55.89532584505358,26.442967830066788,1
39.90843085282758,55.15243150128541,1
33.302121115387386,34.78124177806399,1
43.94733502450258,36.07529081343163,1
43.52581717342343,35.910237639595614,1
37.01425776753401,36.347736477347496,1
29.0747389746657,43.59104409730682,1
34.45060281909071,31.32690350112354,1
40.29660120852275,29.414350190814467,1
40.50745222405826,22.532858285355395,1
40.834267924223774,24.728891946509236,1
55.98007195588231,30.361220984103692,1
38.08235038490784,29.351503870214852,1
44.475287030505726,34.886091433950426,1
38.616143924359385,31.00229048698259,1
29.126574010631558,33.047312855579605,1
15.371926753187338,40.800309881716906,1
